slide_name,x,y,labels,suffix,predictions,predictions_N,predictions_S,predictions_E,predictions_W,predictions_NE,predictions_SE,predictions_NW,predictions_SW,lr_preds
tumor_110,8700,9300,0,664,1.823902130126953e-05,4.857778549194336e-06,0.00018039345741271973,0.0002327263355255127,0.00048169493675231934,0.006050765514373779,0.00022864341735839844,9.5367431640625e-06,0.002290785312652588,0.1301558013485859
tumor_110,8700,9600,0,665,0.00018039345741271973,1.823902130126953e-05,0.0006560385227203369,0.00022864341735839844,0.002290785312652588,0.0002327263355255127,9.98377799987793e-06,0.00048169493675231934,5.388259887695313e-05,0.12983862645475883
tumor_110,8700,9900,0,666,0.0006560385227203369,0.00018039345741271973,0.005435258150100708,9.98377799987793e-06,5.388259887695313e-05,0.00022864341735839844,1.1801719665527345e-05,0.002290785312652588,0.0008552372455596924,0.13016689297781256
tumor_110,8700,10200,0,667,0.005435258150100708,0.0006560385227203369,0.0003204941749572754,1.1801719665527345e-05,0.0008552372455596924,9.98377799987793e-06,0.0011127889156341553,5.388259887695313e-05,0.0002574026584625244,0.13026560708876259
tumor_110,8700,10500,0,668,0.0003204941749572754,0.005435258150100708,0.0037399232387542725,0.0011127889156341553,0.0002574026584625244,1.1801719665527345e-05,0.0002970695495605469,0.0008552372455596924,0.00830078125,0.1309270803147431
tumor_110,8700,10800,0,669,0.0037399232387542725,0.0003204941749572754,0.00026813149452209467,0.0002970695495605469,0.00830078125,0.0011127889156341553,0.0010249912738800047,0.0002574026584625244,5.891919136047363e-05,0.1306738399401471
tumor_110,8700,11100,0,670,0.00026813149452209467,0.0037399232387542725,6.6161155700683585e-06,0.0010249912738800047,5.891919136047363e-05,0.0002970695495605469,0.08329549431800842,0.00830078125,1.519918441772461e-06,0.13547704962900792
tumor_110,8700,11400,0,671,6.6161155700683585e-06,0.00026813149452209467,0.40464138984680176,0.08329549431800842,1.519918441772461e-06,0.0010249912738800047,0.001809537410736084,5.891919136047363e-05,0.21329990029335025,0.18135283660619286
tumor_110,8700,11700,1,672,0.40464138984680176,6.6161155700683585e-06,0.9718809127807616,0.001809537410736084,0.21329990029335025,0.08329549431800842,0.046459734439849854,1.519918441772461e-06,0.6035322546958923,0.37676236004199376
tumor_110,8700,12000,1,673,0.9718809127807616,0.40464138984680176,0.28488069772720337,0.046459734439849854,0.6035322546958923,0.001809537410736084,0.934045135974884,0.21329990029335025,0.9974653720855712,0.7046559981824263
tumor_110,8700,12300,1,674,0.28488069772720337,0.9718809127807616,0.3223533034324646,0.934045135974884,0.9974653720855712,0.046459734439849854,0.7162439227104187,0.6035322546958923,0.9374380707740784,0.824449393133783
tumor_110,8700,12600,1,675,0.3223533034324646,0.28488069772720337,0.8371939659118652,0.7162439227104187,0.9374380707740784,0.934045135974884,0.9181647300720216,0.9974653720855712,0.9001967310905457,0.8813114903841849
tumor_110,8700,12900,1,676,0.8371939659118652,0.3223533034324646,0.9139449596405028,0.9181647300720216,0.9001967310905457,0.7162439227104187,0.9405088424682616,0.9374380707740784,0.9843103885650636,0.9243508970640136
tumor_110,8700,13200,1,677,0.9139449596405028,0.8371939659118652,0.9845589995384216,0.9405088424682616,0.9843103885650636,0.9181647300720216,0.9987441301345824,0.9001967310905457,0.957129180431366,0.9559251486810301
tumor_110,8700,13500,1,678,0.9845589995384216,0.9139449596405028,0.999558925628662,0.9987441301345824,0.957129180431366,0.9405088424682616,0.9950708150863647,0.9843103885650636,0.9975298047065736,0.9638838241215154
tumor_110,8700,13800,1,679,0.999558925628662,0.9845589995384216,0.9998072385787964,0.9950708150863647,0.9975298047065736,0.9987441301345824,0.9840393662452698,0.957129180431366,0.8680634498596191,0.964170424898759
tumor_110,8700,14100,1,680,0.9998072385787964,0.999558925628662,0.9978597164154052,0.9840393662452698,0.8680634498596191,0.9950708150863647,0.14705419540405273,0.9975298047065736,0.9999632835388184,0.9464987488505545
tumor_110,8700,14400,1,681,0.9978597164154052,0.9998072385787964,0.8388099670410156,0.14705419540405273,0.9999632835388184,0.9840393662452698,1.7255544662475586e-05,0.8680634498596191,0.15046095848083496,0.8418223654604876
tumor_110,8700,14700,1,682,0.8388099670410156,0.9978597164154052,0.00021663308143615725,1.7255544662475586e-05,0.15046095848083496,0.14705419540405273,0.15,0.9999632835388184,0.00035113096237182617,0.528654871250228
tumor_110,8700,15000,0,683,0.00021663308143615725,0.8388099670410156,0.15,0.15,0.00035113096237182617,1.7255544662475586e-05,0.15,0.15046095848083496,0.15,0.2730061790479943
tumor_110,9000,2100,1,684,0.9919378757476808,0.15,0.9932112097740172,0.00011870265007019043,0.0012034177780151367,0.15,0.006322354078292847,0.15,0.05049577355384827,0.42265837794962274
tumor_110,9000,2400,1,685,0.9932112097740172,0.9919378757476808,0.993238925933838,0.006322354078292847,0.05049577355384827,0.00011870265007019043,5.650520324707031e-05,0.0012034177780151367,0.9994810819625854,0.6580617857511728
tumor_110,9000,2700,1,686,0.993238925933838,0.9932112097740172,0.9092368483543396,5.650520324707031e-05,0.9994810819625854,0.006322354078292847,0.0010312795639038086,0.05049577355384827,0.9982695579528807,0.7698813905129787
tumor_110,9000,3000,1,687,0.9092368483543396,0.993238925933838,0.9989983439445496,0.0010312795639038086,0.9982695579528807,5.650520324707031e-05,0.8234553337097168,0.9994810819625854,0.9998204112052916,0.8905439757898866
tumor_110,9000,3300,1,688,0.9989983439445496,0.9092368483543396,0.9992293119430542,0.8234553337097168,0.9998204112052916,0.0010312795639038086,0.9826033115386964,0.9982695579528807,0.998710036277771,0.9381696693344784
tumor_110,9000,3600,1,689,0.9992293119430542,0.9989983439445496,0.8165708780288696,0.9826033115386964,0.998710036277771,0.8234553337097168,0.9591752290725708,0.9998204112052916,0.9966511726379396,0.9605741076882486
tumor_110,9000,3900,1,690,0.8165708780288696,0.9992293119430542,0.2470123767852783,0.9591752290725708,0.9966511726379396,0.9826033115386964,0.3322740793228149,0.998710036277771,0.9880819320678712,0.9225991187024365
tumor_110,9000,4200,1,691,0.2470123767852783,0.8165708780288696,0.18919000029563904,0.3322740793228149,0.9880819320678712,0.9591752290725708,0.8906446099281311,0.9966511726379396,0.9368124008178712,0.8498465829593211
tumor_110,9000,4500,1,692,0.18919000029563904,0.2470123767852783,0.05538749694824219,0.8906446099281311,0.9368124008178712,0.3322740793228149,0.019179075956344604,0.9880819320678712,0.22724109888076785,0.5912316276712944
tumor_110,9000,4800,1,693,0.05538749694824219,0.18919000029563904,0.17279157042503354,0.019179075956344604,0.22724109888076785,0.8906446099281311,0.6351538300514221,0.9368124008178712,0.9940704107284546,0.5920332285632804
tumor_110,9000,5100,1,694,0.17279157042503354,0.05538749694824219,0.0033797919750213623,0.6351538300514221,0.9940704107284546,0.019179075956344604,0.010852605104446413,0.22724109888076785,0.6424127221107483,0.4480009291343739
tumor_110,9000,5400,1,695,0.0033797919750213623,0.17279157042503354,0.18129727244377136,0.010852605104446413,0.6424127221107483,0.6351538300514221,0.9974161386489868,0.9940704107284546,0.7979563474655151,0.6312045903486263
tumor_110,9000,5700,1,696,0.18129727244377136,0.0033797919750213623,0.3380415737628937,0.9974161386489868,0.7979563474655151,0.010852605104446413,0.9858229160308838,0.6424127221107483,0.8448819518089294,0.7100032174683164
tumor_110,9000,6000,1,697,0.3380415737628937,0.18129727244377136,0.0012544691562652588,0.9858229160308838,0.8448819518089294,0.9974161386489868,0.0036978721618652335,0.7979563474655151,0.0018770694732666016,0.6293172878557641
tumor_110,9000,6300,1,698,0.0012544691562652588,0.3380415737628937,0.023332595825195312,0.0036978721618652335,0.0018770694732666016,0.9858229160308838,0.352236270904541,0.8448819518089294,0.6809079051017761,0.4642565554706862
tumor_110,9000,6600,1,699,0.023332595825195312,0.0012544691562652588,0.6680346131324768,0.352236270904541,0.6809079051017761,0.0036978721618652335,0.9805644750595092,0.0018770694732666016,0.8453551530838013,0.5341114578064327
tumor_110,9000,6900,1,700,0.6680346131324768,0.023332595825195312,0.6980406045913696,0.9805644750595092,0.8453551530838013,0.352236270904541,0.7281668782234192,0.6809079051017761,0.9954622983932496,0.8397967568499813
tumor_110,9000,7200,1,701,0.6980406045913696,0.6680346131324768,0.2992092967033386,0.7281668782234192,0.9954622983932496,0.9805644750595092,0.5297991633415222,0.8453551530838013,0.9372235536575316,0.8870001645102007
tumor_110,9000,7500,1,702,0.2992092967033386,0.6980406045913696,7.680058479309082e-05,0.5297991633415222,0.9372235536575316,0.7281668782234192,0.00040423870086669916,0.9954622983932496,0.022006899118423462,0.6333944090719648
tumor_110,9000,7800,0,703,7.680058479309082e-05,0.2992092967033386,0.0007478892803192139,0.00040423870086669916,0.022006899118423462,0.5297991633415222,0.004296034574508667,0.9372235536575316,1.8656253814697266e-05,0.27661962764810444
tumor_110,9000,8100,0,704,0.0007478892803192139,7.680058479309082e-05,0.0003402233123779297,0.004296034574508667,1.8656253814697266e-05,0.00040423870086669916,0.0704863965511322,0.022006899118423462,6.943941116333008e-06,0.13554434255330244
tumor_110,9000,8400,0,705,0.0003402233123779297,0.0007478892803192139,5.960464477539063e-08,0.0704863965511322,6.943941116333008e-06,0.004296034574508667,0.0009604990482330322,1.8656253814697266e-05,4.380941390991211e-06,0.13505978832002308
tumor_110,9000,8700,0,706,5.960464477539063e-08,0.0003402233123779297,0.006050765514373779,0.0009604990482330322,4.380941390991211e-06,0.0704863965511322,0.00040704011917114263,6.943941116333008e-06,4.857778549194336e-06,0.13425446757426643
tumor_110,9000,9000,0,707,0.006050765514373779,5.960464477539063e-08,0.0002327263355255127,0.00040704011917114263,4.857778549194336e-06,0.0009604990482330322,0.0005240440368652344,4.380941390991211e-06,1.823902130126953e-05,0.13024287666570555
tumor_110,9000,9300,0,708,0.0002327263355255127,0.006050765514373779,0.00022864341735839844,0.0005240440368652344,1.823902130126953e-05,0.00040704011917114263,0.1564619243144989,4.857778549194336e-06,0.00018039345741271973,0.13971947288297584
tumor_110,9000,9600,0,709,0.00022864341735839844,0.0002327263355255127,9.98377799987793e-06,0.1564619243144989,0.00018039345741271973,0.0005240440368652344,0.00011005997657775879,1.823902130126953e-05,0.0006560385227203369,0.14123042635245586
tumor_110,9000,9900,0,710,9.98377799987793e-06,0.00022864341735839844,1.1801719665527345e-05,0.00011005997657775879,0.0006560385227203369,0.1564619243144989,0.0008577108383178711,0.00018039345741271973,0.005435258150100708,0.13958232835282092
tumor_110,9000,10200,0,711,1.1801719665527345e-05,9.98377799987793e-06,0.0011127889156341553,0.0008577108383178711,0.005435258150100708,0.00011005997657775879,0.0001175999641418457,0.0006560385227203369,0.0003204941749572754,0.13013692877947497
tumor_110,9000,10500,0,712,0.0011127889156341553,1.1801719665527345e-05,0.0002970695495605469,0.0001175999641418457,0.0003204941749572754,0.0008577108383178711,0.0006472170352935791,0.005435258150100708,0.0037399232387542725,0.1303707139758832
tumor_110,9000,10800,0,713,0.0002970695495605469,0.0011127889156341553,0.0010249912738800047,0.0006472170352935791,0.0037399232387542725,0.0001175999641418457,8.887052536010742e-05,0.0003204941749572754,0.00026813149452209467,0.13007786413436853
tumor_110,9000,11100,0,714,0.0010249912738800047,0.0002970695495605469,0.08329549431800842,8.887052536010742e-05,0.00026813149452209467,0.0006472170352935791,0.003965795040130615,0.0037399232387542725,6.6161155700683585e-06,0.13523154632012194
tumor_110,9000,11400,0,715,0.08329549431800842,0.0010249912738800047,0.001809537410736084,0.003965795040130615,6.6161155700683585e-06,8.887052536010742e-05,0.003962814807891846,0.00026813149452209467,0.40464138984680176,0.1702031538049922
tumor_110,9000,11700,1,716,0.001809537410736084,0.08329549431800842,0.046459734439849854,0.003962814807891846,0.40464138984680176,0.003965795040130615,0.07448685169219971,6.6161155700683585e-06,0.9718809127807616,0.2797749986655371
tumor_110,9000,12000,1,717,0.046459734439849854,0.001809537410736084,0.934045135974884,0.07448685169219971,0.9718809127807616,0.003962814807891846,0.024628877639770508,0.40464138984680176,0.28488069772720337,0.41356747505755576
tumor_110,9000,12300,1,718,0.934045135974884,0.046459734439849854,0.7162439227104187,0.024628877639770508,0.28488069772720337,0.07448685169219971,0.25869542360305786,0.9718809127807616,0.3223533034324646,0.5729263004802418
tumor_110,9000,12600,1,719,0.7162439227104187,0.934045135974884,0.9181647300720216,0.25869542360305786,0.3223533034324646,0.024628877639770508,0.9996258020401,0.28488069772720337,0.8371939659118652,0.7800097117208046
tumor_110,9000,12900,1,720,0.9181647300720216,0.7162439227104187,0.9405088424682616,0.9996258020401,0.8371939659118652,0.25869542360305786,0.993021845817566,0.3223533034324646,0.9139449596405028,0.9062804085582084
tumor_110,9000,13200,1,721,0.9405088424682616,0.9181647300720216,0.9987441301345824,0.993021845817566,0.9139449596405028,0.9996258020401,0.9125638008117676,0.8371939659118652,0.9845589995384216,0.9579902492181226
tumor_110,9000,13500,1,722,0.9987441301345824,0.9405088424682616,0.9950708150863647,0.9125638008117676,0.9845589995384216,0.993021845817566,0.9975795745849608,0.9139449596405028,0.999558925628662,0.9632454108548593
tumor_110,9000,13800,1,723,0.9950708150863647,0.9987441301345824,0.9840393662452698,0.9975795745849608,0.999558925628662,0.9125638008117676,0.9998807311058044,0.9845589995384216,0.9998072385787964,0.9661004147517601
tumor_110,9000,14100,1,724,0.9840393662452698,0.9950708150863647,0.14705419540405273,0.9998807311058044,0.9998072385787964,0.9975795745849608,0.5801591873168945,0.999558925628662,0.9978597164154052,0.9387363227199026
tumor_110,9000,14400,1,725,0.14705419540405273,0.9840393662452698,1.7255544662475586e-05,0.5801591873168945,0.9978597164154052,0.9998807311058044,0.002694934606552124,0.9998072385787964,0.8388099670410156,0.7876962621835437
tumor_110,9000,14700,1,726,1.7255544662475586e-05,0.14705419540405273,0.15,0.002694934606552124,0.8388099670410156,0.5801591873168945,0.15,0.9978597164154052,0.00021663308143615725,0.4142399882434421
tumor_110,9300,2100,1,727,0.00011870265007019043,0.15,0.006322354078292847,0.00403919816017151,0.9919378757476808,0.15,0.0008464157581329347,0.15,0.9932112097740172,0.38988085938352157
tumor_110,9300,2400,1,728,0.006322354078292847,0.00011870265007019043,5.650520324707031e-05,0.0008464157581329347,0.9932112097740172,0.00403919816017151,0.0030413269996643066,0.9919378757476808,0.993238925933838,0.4527690864447288
tumor_110,9300,2700,1,729,5.650520324707031e-05,0.006322354078292847,0.0010312795639038086,0.0030413269996643066,0.993238925933838,0.0008464157581329347,0.12079137563705444,0.9932112097740172,0.9092368483543396,0.4553280086897875
tumor_110,9300,3000,0,730,0.0010312795639038086,5.650520324707031e-05,0.8234553337097168,0.12079137563705444,0.9092368483543396,0.0030413269996643066,0.04085782170295715,0.993238925933838,0.9989983439445496,0.5714665930094438
tumor_110,9300,3300,1,731,0.8234553337097168,0.0010312795639038086,0.9826033115386964,0.04085782170295715,0.9989983439445496,0.12079137563705444,0.4855518043041229,0.9092368483543396,0.9992293119430542,0.7835170912690664
tumor_110,9300,3600,1,732,0.9826033115386964,0.8234553337097168,0.9591752290725708,0.4855518043041229,0.9992293119430542,0.04085782170295715,0.9413268566131592,0.9989983439445496,0.8165708780288696,0.9095699596974478
tumor_110,9300,3900,1,733,0.9591752290725708,0.9826033115386964,0.3322740793228149,0.9413268566131592,0.8165708780288696,0.4855518043041229,0.2291527688503265,0.9992293119430542,0.2470123767852783,0.8506657293583222
tumor_110,9300,4200,1,734,0.3322740793228149,0.9591752290725708,0.8906446099281311,0.2291527688503265,0.2470123767852783,0.9413268566131592,0.3488724231719971,0.8165708780288696,0.18919000029563904,0.711078151220343
tumor_110,9300,4500,1,735,0.8906446099281311,0.3322740793228149,0.019179075956344604,0.3488724231719971,0.18919000029563904,0.2291527688503265,0.8709886074066162,0.2470123767852783,0.05538749694824219,0.521759766860839
tumor_110,9300,4800,1,736,0.019179075956344604,0.8906446099281311,0.6351538300514221,0.8709886074066162,0.05538749694824219,0.3488724231719971,0.17694514989852905,0.18919000029563904,0.17279157042503354,0.5097039581230937
tumor_110,9300,5100,1,737,0.6351538300514221,0.019179075956344604,0.010852605104446413,0.17694514989852905,0.17279157042503354,0.8709886074066162,0.20243653655052185,0.05538749694824219,0.0033797919750213623,0.3602596938207244
tumor_110,9300,5400,1,738,0.010852605104446413,0.6351538300514221,0.9974161386489868,0.20243653655052185,0.0033797919750213623,0.17694514989852905,0.9236233234405518,0.17279157042503354,0.18129727244377136,0.4794991749800089
tumor_110,9300,5700,1,739,0.9974161386489868,0.010852605104446413,0.9858229160308838,0.9236233234405518,0.18129727244377136,0.20243653655052185,0.0415029525756836,0.0033797919750213623,0.3380415737628937,0.6090623654105491
tumor_110,9300,6000,1,740,0.9858229160308838,0.9974161386489868,0.0036978721618652335,0.0415029525756836,0.3380415737628937,0.9236233234405518,0.15797117352485654,0.18129727244377136,0.0012544691562652588,0.5917330266765123
tumor_110,9300,6300,1,741,0.0036978721618652335,0.9858229160308838,0.352236270904541,0.15797117352485654,0.0012544691562652588,0.0415029525756836,0.9739761352539062,0.3380415737628937,0.023332595825195312,0.424821144787709
tumor_110,9300,6600,1,742,0.352236270904541,0.0036978721618652335,0.9805644750595092,0.9739761352539062,0.023332595825195312,0.15797117352485654,0.93845534324646,0.0012544691562652588,0.6680346131324768,0.6245894640534568
tumor_110,9300,6900,1,743,0.9805644750595092,0.352236270904541,0.7281668782234192,0.93845534324646,0.6680346131324768,0.9739761352539062,0.017804503440856934,0.023332595825195312,0.6980406045913696,0.8058258258138986
tumor_110,9300,7200,1,744,0.7281668782234192,0.9805644750595092,0.5297991633415222,0.017804503440856934,0.6980406045913696,0.93845534324646,1.946091651916504e-05,0.6680346131324768,0.2992092967033386,0.728254692302556
tumor_110,9300,7500,1,745,0.5297991633415222,0.7281668782234192,0.00040423870086669916,1.946091651916504e-05,0.2992092967033386,0.017804503440856934,0.006027936935424805,0.6980406045913696,7.680058479309082e-05,0.3776298503288318
tumor_110,9300,7800,0,746,0.00040423870086669916,0.5297991633415222,0.004296034574508667,0.006027936935424805,7.680058479309082e-05,1.946091651916504e-05,4.851818084716797e-05,0.2992092967033386,0.0007478892803192139,0.19331975243303126
tumor_110,9300,8100,0,747,0.004296034574508667,0.00040423870086669916,0.0704863965511322,4.851818084716797e-05,0.0007478892803192139,0.006027936935424805,0.020248204469680783,7.680058479309082e-05,0.0003402233123779297,0.1359304667096372
tumor_110,9300,8400,0,748,0.0704863965511322,0.004296034574508667,0.0009604990482330322,0.020248204469680783,0.0003402233123779297,4.851818084716797e-05,0.00012680888175964355,0.0007478892803192139,5.960464477539063e-08,0.13799442841797166
tumor_110,9300,8700,0,749,0.0009604990482330322,0.0704863965511322,0.00040704011917114263,0.00012680888175964355,5.960464477539063e-08,0.020248204469680783,5.40316104888916e-05,0.0003402233123779297,0.006050765514373779,0.13624235651399225
tumor_110,9300,9000,0,750,0.00040704011917114263,0.0009604990482330322,0.0005240440368652344,5.40316104888916e-05,0.006050765514373779,0.00012680888175964355,0.00010380148887634276,5.960464477539063e-08,0.0002327263355255127,0.13014387128945018
tumor_110,9300,9300,0,751,0.0005240440368652344,0.00040704011917114263,0.1564619243144989,0.00010380148887634276,0.0002327263355255127,5.40316104888916e-05,0.007269740104675294,0.006050765514373779,0.00022864341735839844,0.14008278735569127
tumor_110,9300,9600,0,752,0.1564619243144989,0.0005240440368652344,0.00011005997657775879,0.007269740104675294,0.00022864341735839844,0.00010380148887634276,0.0019995272159576416,0.0002327263355255127,9.98377799987793e-06,0.14509126762383895
tumor_110,9300,9900,0,753,0.00011005997657775879,0.1564619243144989,0.0008577108383178711,0.0019995272159576416,9.98377799987793e-06,0.007269740104675294,5.045533180236816e-05,0.00022864341735839844,1.1801719665527345e-05,0.14125885652971323
tumor_110,9300,10200,0,754,0.0008577108383178711,0.00011005997657775879,0.0001175999641418457,5.045533180236816e-05,1.1801719665527345e-05,0.0019995272159576416,0.0006582736968994142,9.98377799987793e-06,0.0011127889156341553,0.12989513428401356
tumor_110,9300,10500,0,755,0.0001175999641418457,0.0008577108383178711,0.0006472170352935791,0.0006582736968994142,0.0011127889156341553,5.045533180236816e-05,1.4930963516235352e-05,1.1801719665527345e-05,0.0002970695495605469,0.12981952381136794
tumor_110,9300,10800,0,756,0.0006472170352935791,0.0001175999641418457,8.887052536010742e-05,1.4930963516235352e-05,0.0002970695495605469,0.0006582736968994142,1.6301870346069336e-05,0.0011127889156341553,0.0010249912738800047,0.1298311272635156
tumor_110,9300,11100,0,757,8.887052536010742e-05,0.0006472170352935791,0.003965795040130615,1.6301870346069336e-05,0.0010249912738800047,1.4930963516235352e-05,0.0020114481449127197,0.0002970695495605469,0.08329549431800842,0.13594239591614085
tumor_110,9300,11400,0,758,0.003965795040130615,8.887052536010742e-05,0.003962814807891846,0.0020114481449127197,0.08329549431800842,1.6301870346069336e-05,0.00018158555030822757,0.0010249912738800047,0.001809537410736084,0.1363122001107202
tumor_110,9300,11700,0,759,0.003962814807891846,0.003965795040130615,0.07448685169219971,0.00018158555030822757,0.001809537410736084,0.0020114481449127197,0.9569534063339232,0.08329549431800842,0.046459734439849854,0.21713116649811415
tumor_110,9300,12000,1,760,0.07448685169219971,0.003962814807891846,0.024628877639770508,0.9569534063339232,0.046459734439849854,0.00018158555030822757,0.9871301651000975,0.001809537410736084,0.934045135974884,0.4736821272704295
tumor_110,9300,12300,1,761,0.024628877639770508,0.07448685169219971,0.25869542360305786,0.9871301651000975,0.934045135974884,0.9569534063339232,0.9832821488380432,0.046459734439849854,0.7162439227104187,0.7232598020271267
tumor_110,9300,12600,1,762,0.25869542360305786,0.024628877639770508,0.9996258020401,0.9832821488380432,0.7162439227104187,0.9871301651000975,0.9918571710586548,0.934045135974884,0.9181647300720216,0.8768866062048669
tumor_110,9300,12900,1,763,0.9996258020401,0.25869542360305786,0.993021845817566,0.9918571710586548,0.9181647300720216,0.9832821488380432,0.9998939037322998,0.7162439227104187,0.9405088424682616,0.9385261937206258
tumor_110,9300,13200,1,764,0.993021845817566,0.9996258020401,0.9125638008117676,0.9998939037322998,0.9405088424682616,0.9918571710586548,0.9994776248931884,0.9181647300720216,0.9987441301345824,0.9638794994875316
tumor_110,9300,13500,1,765,0.9125638008117676,0.993021845817566,0.9975795745849608,0.9994776248931884,0.9987441301345824,0.9998939037322998,0.9992294311523438,0.9405088424682616,0.9950708150863647,0.9647208986244371
tumor_110,9300,13800,1,766,0.9975795745849608,0.9125638008117676,0.9998807311058044,0.9992294311523438,0.9950708150863647,0.9994776248931884,0.9999353885650636,0.9987441301345824,0.9840393662452698,0.9660869148850552
tumor_110,9300,14100,1,767,0.9998807311058044,0.9975795745849608,0.5801591873168945,0.9999353885650636,0.9840393662452698,0.9992294311523438,0.9797283411026,0.9950708150863647,0.14705419540405273,0.9340273775886835
tumor_110,9300,14400,1,768,0.5801591873168945,0.9998807311058044,0.002694934606552124,0.9797283411026,0.14705419540405273,0.9999353885650636,0.004184454679489136,0.9840393662452698,1.7255544662475586e-05,0.7078939330723591
tumor_110,9300,14700,1,769,0.002694934606552124,0.5801591873168945,0.15,0.004184454679489136,1.7255544662475586e-05,0.9797283411026,0.15,0.14705419540405273,0.15,0.32823224068050055
tumor_110,9600,2100,1,770,0.00403919816017151,0.15,0.0008464157581329347,0.011386096477508543,0.00011870265007019043,0.15,0.7424305081367493,0.15,0.006322354078292847,0.22195325952087933
tumor_110,9600,2400,1,771,0.0008464157581329347,0.00403919816017151,0.0030413269996643066,0.7424305081367493,0.006322354078292847,0.011386096477508543,0.9695615768432616,0.00011870265007019043,5.650520324707031e-05,0.28678998105859815
tumor_110,9600,2700,0,772,0.0030413269996643066,0.0008464157581329347,0.12079137563705444,0.9695615768432616,5.650520324707031e-05,0.7424305081367493,0.04479628801345825,0.006322354078292847,0.0010312795639038086,0.3071910663425913
tumor_110,9600,3000,0,773,0.12079137563705444,0.0030413269996643066,0.04085782170295715,0.04479628801345825,0.0010312795639038086,0.9695615768432616,0.01242181658744812,5.650520324707031e-05,0.8234553337097168,0.32301309092114444
tumor_110,9600,3300,0,774,0.04085782170295715,0.12079137563705444,0.4855518043041229,0.01242181658744812,0.8234553337097168,0.04479628801345825,0.9990277290344238,0.0010312795639038086,0.9826033115386964,0.528329064475816
tumor_110,9600,3600,1,775,0.4855518043041229,0.04085782170295715,0.9413268566131592,0.9990277290344238,0.9826033115386964,0.01242181658744812,0.6533895134925842,0.8234553337097168,0.9591752290725708,0.8287559376781521
tumor_110,9600,3900,1,776,0.9413268566131592,0.4855518043041229,0.2291527688503265,0.6533895134925842,0.9591752290725708,0.9990277290344238,0.10803020000457764,0.9826033115386964,0.3322740793228149,0.8211881549319968
tumor_110,9600,4200,1,777,0.2291527688503265,0.9413268566131592,0.3488724231719971,0.10803020000457764,0.3322740793228149,0.6533895134925842,0.14153364300727844,0.9591752290725708,0.8906446099281311,0.6768872238335654
tumor_110,9600,4500,1,778,0.3488724231719971,0.2291527688503265,0.8709886074066162,0.14153364300727844,0.8906446099281311,0.10803020000457764,0.6560819149017334,0.3322740793228149,0.019179075956344604,0.5442445030757049
tumor_110,9600,4800,1,779,0.8709886074066162,0.3488724231719971,0.17694514989852905,0.6560819149017334,0.019179075956344604,0.14153364300727844,0.9944824576377868,0.8906446099281311,0.6351538300514221,0.7217680627686424
tumor_110,9600,5100,1,780,0.17694514989852905,0.8709886074066162,0.20243653655052185,0.9944824576377868,0.6351538300514221,0.6560819149017334,0.41806215047836304,0.019179075956344604,0.010852605104446413,0.6119774207223556
tumor_110,9600,5400,1,781,0.20243653655052185,0.17694514989852905,0.9236233234405518,0.41806215047836304,0.010852605104446413,0.9944824576377868,0.9891804456710817,0.6351538300514221,0.9974161386489868,0.7482618525095519
tumor_110,9600,5700,1,782,0.9236233234405518,0.20243653655052185,0.0415029525756836,0.9891804456710817,0.9974161386489868,0.41806215047836304,0.5982972979545593,0.010852605104446413,0.9858229160308838,0.7930690284450181
tumor_110,9600,6000,1,783,0.0415029525756836,0.9236233234405518,0.15797117352485654,0.5982972979545593,0.9858229160308838,0.9891804456710817,0.7309629917144775,0.9974161386489868,0.0036978721618652335,0.7583901939011838
tumor_110,9600,6300,1,784,0.15797117352485654,0.0415029525756836,0.9739761352539062,0.7309629917144775,0.0036978721618652335,0.5982972979545593,0.9431643486022948,0.9858229160308838,0.352236270904541,0.6773926107618458
tumor_110,9600,6600,1,785,0.9739761352539062,0.15797117352485654,0.93845534324646,0.9431643486022948,0.352236270904541,0.7309629917144775,0.2271023988723755,0.0036978721618652335,0.9805644750595092,0.7975231871500897
tumor_110,9600,6900,1,786,0.93845534324646,0.9739761352539062,0.017804503440856934,0.2271023988723755,0.9805644750595092,0.9431643486022948,5.492568016052246e-05,0.352236270904541,0.7281668782234192,0.7839906071215976
tumor_110,9600,7200,1,787,0.017804503440856934,0.93845534324646,1.946091651916504e-05,5.492568016052246e-05,0.7281668782234192,0.2271023988723755,3.904104232788086e-05,0.9805644750595092,0.5297991633415222,0.5123318429509487
tumor_110,9600,7500,0,788,1.946091651916504e-05,0.017804503440856934,0.006027936935424805,3.904104232788086e-05,0.5297991633415222,5.492568016052246e-05,0.036321014165878296,0.7281668782234192,0.00040423870086669916,0.23399132231146536
tumor_110,9600,7800,0,789,0.006027936935424805,1.946091651916504e-05,4.851818084716797e-05,0.036321014165878296,0.00040423870086669916,3.904104232788086e-05,0.14008906483650208,0.5297991633415222,0.004296034574508667,0.1774022594244309
tumor_110,9600,8100,0,790,4.851818084716797e-05,0.006027936935424805,0.020248204469680783,0.14008906483650208,0.004296034574508667,0.036321014165878296,0.0002706944942474365,0.00040423870086669916,0.0704863965511322,0.14966385585955044
tumor_110,9600,8400,0,791,0.020248204469680783,4.851818084716797e-05,0.00012680888175964355,0.0002706944942474365,0.0704863965511322,0.14008906483650208,1.8775463104248047e-05,0.004296034574508667,0.0009604990482330322,0.1455324006510242
